X,Y,Index_,event_unique_id,occurrence_year,Division,homicide_type,occurrence_date,Hood_ID,Neighbourhood,Lat,Long,ObjectId
-8832242.56590112,5420368.12059516,978,GO-2018104863,2015,D52,Other,2015/12/14 05:00:00+00,55,Thorncliffe Park (55),43.7080193,-79.3413849,878
-8859854.1633419,5424065.66946606,979,GO-20181508181,2018,D23,Shooting,2018/08/15 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),43.7320251,-79.5894241,879
-8856081.57919476,5417989.82842036,980,GO-20181526723,2018,D23,Stabbing,2018/08/18 04:00:00+00,6,Kingsview Village-The Westway (6),43.6925735,-79.5555344,880
-8856234.45425146,5405305.26522468,981,GO-20181527703,2018,D22,Stabbing,2018/08/18 04:00:00+00,14,Islington-City Centre West (14),43.6101265,-79.5569077,881
-8835006.18357956,5411852.84070251,982,GO-20181528994,2018,D51,Shooting,2018/08/19 04:00:00+00,73,Moss Park (73),43.6526985,-79.3662109,882
-8832155.93707339,5416022.59331271,983,GO-20181548479,2018,D54,Shooting,2018/08/22 04:00:00+00,66,Danforth (66),43.6797943,-79.3406067,883
-8849998.88184273,5417794.27456984,984,GO-20181549969,2018,D12,Shooting,2018/08/22 04:00:00+00,115,Mount Dennis (115),43.6913033,-79.5008926,884
-8850889.8051234,5403985.16142768,985,GO-20181494077,2018,D22,Other,2018/08/13 04:00:00+00,18,New Toronto (18),43.6015396,-79.5088959,885
-8851703.42814966,5419158.04950963,986,GO-20181562384,2018,D12,Stabbing,2018/08/24 04:00:00+00,113,Weston (113),43.700161,-79.5162048,886
-8821299.32562259,5436544.79487567,987,GO-20181564549,2018,D42,Other,2018/08/24 04:00:00+00,132,Malvern (132),43.812973,-79.2430801,887
-8834143.30167862,5413267.39527296,988,GO-20181599566,2018,D51,Other,2018/08/29 04:00:00+00,72,Regent Park (72),43.6618919,-79.3584595,888
-8856234.45425146,5405305.26522468,989,GO-20181527703,2018,D22,Stabbing,2018/08/18 04:00:00+00,14,Islington-City Centre West (14),43.6101265,-79.5569077,889
-8824913.10138416,5419366.56653917,990,GO-20181609974,2018,D41,Shooting,2018/08/31 04:00:00+00,120,Clairlea-Birchmount (120),43.7015152,-79.2755432,890
-8817635.44495821,5435954.57342467,991,GO-20181622696,2018,D42,Shooting,2018/09/02 04:00:00+00,132,Malvern (132),43.8091469,-79.2101669,891
-8839133.78784673,5409243.82073281,992,GO-20181626502,2018,D14,Shooting,2018/09/02 04:00:00+00,82,Niagara (82),43.6357384,-79.4032898,892
-8845799.94404586,5415133.06317765,993,GO-20181665625,2018,D12,Shooting,2018/09/08 04:00:00+00,91,Weston-Pellam Park (91),43.674015,-79.4631729,893
-8842704.24919444,5410546.4772591,994,GO-20181668023,2018,D11,Other,2018/09/08 04:00:00+00,86,Roncesvalles (86),43.644207,-79.4353638,894
-8857665.52196536,5416479.42025897,995,GO-20181684842,2018,D23,Stabbing,2018/09/11 04:00:00+00,7,Willowridge-Martingrove-Richview (7),43.6827621,-79.5697632,895
-8820134.08885271,5425542.65098499,996,GO-20181706301,2018,D43,Shooting,2018/09/14 04:00:00+00,138,Eglinton East (138),43.7416115,-79.2326126,896
-8823459.94788329,5432823.4115681,997,GO-20181733104,2018,D42,Shooting,2018/09/18 04:00:00+00,128,Agincourt South-Malvern West (128),43.7888451,-79.2624893,897
-8840751.70532592,5432844.58387755,998,GO-20181739446,2018,D32,Stabbing,2018/09/19 04:00:00+00,36,Newtonbrook West (36),43.7889824,-79.4178238,898
-8832624.74797692,5430332.52733235,999,GO-20181772173,2018,D33,Shooting,2018/09/24 04:00:00+00,53,Henry Farm (53),43.7726898,-79.3448181,899
-8834703.83984256,5412864.13575395,1000,GO-20181777456,2018,D51,Shooting,2018/09/25 04:00:00+00,72,Regent Park (72),43.6592712,-79.3634949,900
-8849296.51151557,5405355.70929105,401,3363634,2009,D51,Shooting,2009/08/04 04:00:00+00,17,Mimico (includes Humber Bay Shores) (17),43.6104546,-79.4945831,901
-8822424.65435502,5424614.009621,402,3348714,2009,D41,Shooting,2009/08/05 04:00:00+00,138,Eglinton East (138),43.7355843,-79.2531891,902
-8860252.48674385,5424995.44200128,403,3515443,2009,D23,Shooting,2009/08/10 04:00:00+00,1,West Humber-Clairville (1),43.73806,-79.5930023,903
-8859714.03436689,5426267.99366406,404,3523004,2009,D23,Shooting,2009/08/16 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),43.7463188,-79.5881653,904
-8831886.71088491,5414892.35236319,405,3448946,2009,D55,Shooting,2009/09/02 04:00:00+00,69,Blake-Jones (69),43.672451,-79.3381882,905
-8835193.03334486,5411498.35126623,406,3576028,2009,D51,Shooting,2009/09/05 04:00:00+00,77,Waterfront Communities-The Island (77),43.6503944,-79.3678894,906
-8835330.62423548,5433201.65225677,407,3269913,2009,D33,Shooting,2009/09/07 04:00:00+00,49,Bayview Woods-Steeles (49),43.7912979,-79.3691254,907
-8824592.91313279,5421838.61135044,408,3575026,2009,D41,Other,2009/09/12 04:00:00+00,124,Kennedy Park (124),43.7175674,-79.2726669,908
-8842638.8489936,5408969.22584506,409,3528405,2009,D14,Shooting,2009/10/10 04:00:00+00,85,South Parkdale (85),43.6339531,-79.4347763,909
-8836234.27133394,5411540.61358251,410,3464087,2009,D51,Other,2009/10/18 04:00:00+00,75,Church-Yonge Corridor (75),43.6506691,-79.377243,910
-8848518.55525416,5426775.30362748,411,3524643,2009,D31,Shooting,2009/10/18 04:00:00+00,27,York University Heights (27),43.7496109,-79.4875946,911
-8842272.79711202,5415235.81351501,412,3425603,2009,D13,Shooting,2009/10/30 04:00:00+00,94,Wychwood (94),43.6746826,-79.431488,912
-8832798.00563239,5415963.28658587,413,3588501,2009,D54,Shooting,2009/11/02 05:00:00+00,67,Playter Estates-Danforth (67),43.679409,-79.3463745,913
-8849531.77412741,5427134.4949053,414,3454028,2009,D31,Shooting,2009/11/03 05:00:00+00,27,York University Heights (27),43.7519417,-79.4966965,914
-8838672.61346027,5414929.33584836,415,3586765,2009,D53,Stabbing,2009/11/04 05:00:00+00,95,Annex (95),43.6726913,-79.399147,915
-8833684.6765085,5413753.44740617,416,3593532,2009,D55,Other,2009/11/07 05:00:00+00,68,North Riverdale (68),43.6650505,-79.3543396,916
-8839599.20350579,5413886.69841926,417,3411009,2009,D14,Stabbing,2009/11/07 05:00:00+00,79,University (79),43.6659164,-79.4074707,917
-8833684.6765085,5413753.44740617,418,3593574,2010,D55,Other,2010/01/02 05:00:00+00,68,North Riverdale (68),43.6650505,-79.3543396,918
-8843098.32019185,5417831.26967833,419,3425609,2009,D13,Shooting,2009/11/11 05:00:00+00,107,Oakwood Village (107),43.6915436,-79.4389038,919
-8855536.3251969,5417320.92577005,420,2776015,2009,D23,Shooting,2009/11/17 05:00:00+00,6,Kingsview Village-The Westway (6),43.6882286,-79.5506363,920
-8837401.21129203,5413845.02553185,421,3358995,2009,D52,Shooting,2009/11/22 05:00:00+00,76,Bay Street Corridor (76),43.6656456,-79.3877258,921
-8823906.6841318,5429755.05122856,422,3577507,2009,D41,Shooting,2009/11/22 05:00:00+00,127,Bendale (127),43.7689438,-79.2665024,922
-8850429.47676507,5421557.77373294,423,3687835,2009,D31,Shooting,2009/12/03 05:00:00+00,28,Rustic (28),43.715744,-79.5047607,923
-8835848.69401368,5414099.22075802,424,3574569,2009,D51,Other,2009/12/05 05:00:00+00,74,North St.James Town (74),43.6672974,-79.3737793,924
-8857629.84406856,5427867.02155259,425,3567900,2009,D31,Shooting,2009/12/06 05:00:00+00,21,Humber Summit (21),43.7566948,-79.5694427,925
-8852731.93118899,5419596.8307368,426,3574814,2009,D31,Shooting,2009/12/07 05:00:00+00,113,Weston (113),43.7030106,-79.525444,926
-8852465.25421685,5421859.77386003,427,3565736,2009,D31,Shooting,2009/12/09 05:00:00+00,26,Downsview-Roding-CFB (26),43.7177048,-79.5230484,927
-8817751.80722194,5436372.95864493,428,3566324,2010,D42,Shooting,2010/01/07 05:00:00+00,132,Malvern (132),43.8118591,-79.2112122,928
-8849744.95095228,5413839.16241174,429,3391807,2009,D11,Stabbing,2009/12/13 05:00:00+00,114,Lambton Baby Point (114),43.6656075,-79.4986115,929
-8838563.05281743,5411478.39712001,430,3583884,2010,D14,Other,2010/01/24 05:00:00+00,78,Kensington-Chinatown (78),43.6502647,-79.3981628,930
-8829537.54680265,5428688.38795423,431,3281627,2010,D41,Stabbing,2010/01/27 05:00:00+00,119,Wexford/Maryvale (119),43.7620239,-79.3170853,931
-8838567.30522198,5412708.58848821,432,3591551,2009,D52,Other,2009/12/18 05:00:00+00,78,Kensington-Chinatown (78),43.6582603,-79.398201,932
-8847557.14447193,5413832.69913405,433,3543317,2009,D11,Shooting,2009/12/29 05:00:00+00,90,Junction Area (90),43.6655655,-79.4789581,933
-8835912.39102631,5413425.30632236,434,3367693,2010,D51,Stabbing,2010/02/03 05:00:00+00,71,Cabbagetown-South St.James Town (71),43.6629181,-79.3743515,934
-8838731.22317218,5411140.36781532,435,3922539,2011,D14,Stabbing,2011/01/01 05:00:00+00,77,Waterfront Communities-The Island (77),43.6480675,-79.3996735,935
-8825286.78978281,5424194.97139936,436,2885827,2011,D41,Shooting,2011/01/05 05:00:00+00,125,Ionview (125),43.7328644,-79.2789001,936
-8815918.16370154,5428687.21652524,437,3737551,2011,D43,Other,2011/01/06 05:00:00+00,136,West Hill (136),43.7620163,-79.1947403,937
-8838389.79516197,5415242.86263638,438,4040426,2011,D53,Other,2011/01/12 05:00:00+00,95,Annex (95),43.6747284,-79.3966064,938
-8843053.31372172,5419845.30201122,439,4033175,2011,D13,Other,2011/01/13 05:00:00+00,108,Briar Hill-Belgravia (108),43.7046242,-79.4384995,939
-8836357.4240866,5413943.65269534,440,3832781,2011,D51,Other,2011/01/23 05:00:00+00,75,Church-Yonge Corridor (75),43.6662865,-79.3783493,940
-8850189.98401258,5418890.21166062,441,3713412,2010,D12,Shooting,2010/02/07 05:00:00+00,30,Brookhaven-Amesbury (30),43.6984215,-79.5026093,941
-8855362.2215133,5426935.78833976,442,3966773,2011,D31,Shooting,2011/02/01 05:00:00+00,21,Humber Summit (21),43.7506523,-79.5490723,942
-8848518.55525416,5426775.30362748,443,3530271,2011,D31,Stabbing,2011/02/05 05:00:00+00,27,York University Heights (27),43.7496109,-79.4875946,943
-8848036.99826894,5418119.04526285,444,4017505,2011,D12,Shooting,2011/02/11 05:00:00+00,112,Beechborough-Greenbrook (112),43.6934128,-79.4832687,944
-8818863.53271259,5428316.20470486,445,3948450,2011,D43,Shooting,2011/02/11 05:00:00+00,137,Woburn (137),43.7596092,-79.221199,945
-8850952.64497595,5418718.11897232,446,4017400,2011,D12,Shooting,2011/02/16 05:00:00+00,113,Weston (113),43.6973038,-79.5094604,946
-8818143.32900301,5434638.9017893,447,3996966,2011,D42,Shooting,2011/02/26 05:00:00+00,132,Malvern (132),43.8006172,-79.2147293,947
-8850066.83125991,5413728.21010546,448,4010034,2011,D11,Shooting,2011/03/02 05:00:00+00,114,Lambton Baby Point (114),43.6648865,-79.501503,948
-8841868.52924925,5414087.47880967,449,4029641,2011,D14,Other,2011/03/03 05:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),43.6672211,-79.4278564,949
-8855705.33044783,5418486.12148826,450,3973677,2011,D23,Shooting,2011/03/20 04:00:00+00,6,Kingsview Village-The Westway (6),43.695797,-79.5521545,950
-8842916.56885923,5409426.88852364,451,3914456,2011,D11,Other,2011/03/21 04:00:00+00,85,South Parkdale (85),43.6369286,-79.4372711,951
-8822830.61427404,5424494.70065008,452,3981811,2011,D41,Shooting,2011/03/28 04:00:00+00,138,Eglinton East (138),43.7348099,-79.2568359,952
-8829037.31040687,5414091.58772044,453,3736070,2011,D55,Shooting,2011/03/28 04:00:00+00,64,Woodbine Corridor (64),43.6672478,-79.3125916,953
-8850196.77450152,5429205.83502353,454,3985830,2011,D31,Other,2011/04/15 04:00:00+00,27,York University Heights (27),43.7653809,-79.5026703,954
-8830414.86684153,5417070.16711767,455,3942884,2011,D54,Other,2011/04/06 04:00:00+00,66,Danforth (66),43.6865997,-79.3249664,955
-8856544.44563748,5421184.70755866,456,3832638,2011,D23,Shooting,2011/04/30 04:00:00+00,4,Rexdale-Kipling (4),43.7133217,-79.5596924,956
-8831132.53246673,5433481.08661005,457,3985926,2011,D42,Shooting,2011/05/26 04:00:00+00,117,L'Amoreaux (117),43.7931099,-79.3314133,957
-8850429.47676507,5421557.77373294,458,3448094,2010,D31,Shooting,2010/02/08 05:00:00+00,28,Rustic (28),43.715744,-79.5047607,958
-8860232.10414509,5425152.95289208,459,4047557,2011,D23,Shooting,2011/05/29 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),43.7390823,-79.5928192,959
-8828721.3634281,5413499.26169436,460,3593600,2010,D55,Other,2010/02/15 05:00:00+00,70,South Riverdale (70),43.6633987,-79.3097534,960
-8820726.89853703,5425007.19783228,461,3456178,2010,D43,Other,2010/02/14 05:00:00+00,138,Eglinton East (138),43.7381363,-79.2379379,961
-8851734.85364191,5427222.09112437,462,3582659,2011,D31,Shooting,2011/06/16 04:00:00+00,25,Glenfield-Jane Heights (25),43.7525101,-79.5164871,962
-8828123.4553111,5423583.20268433,463,4071110,2011,D33,Stabbing,2011/07/01 04:00:00+00,43,Victoria Village (43),43.7288933,-79.3043823,963
-8818964.59967828,5425677.84426127,464,3984179,2011,D43,Stabbing,2011/07/22 04:00:00+00,139,Scarborough Village (139),43.7424889,-79.2221069,964
-8856937.67060675,5411845.79416745,465,3429437,2011,D22,Shooting,2011/07/29 04:00:00+00,14,Islington-City Centre West (14),43.6526527,-79.5632248,965
-8849135.9999418,5417333.25682425,466,3794249,2011,D12,Other,2011/07/29 04:00:00+00,115,Mount Dennis (115),43.6883087,-79.4931412,966
-8850787.88099763,5417779.58741432,467,4119820,2011,D12,Shooting,2011/07/31 04:00:00+00,115,Mount Dennis (115),43.6912079,-79.5079803,967
-8848085.41111549,5423181.24845956,468,3443263,2011,D31,Stabbing,2011/08/10 04:00:00+00,26,Downsview-Roding-CFB (26),43.726284,-79.4837036,968
-8849258.29553438,5425773.05393605,469,4082526,2011,D31,Shooting,2011/08/20 04:00:00+00,26,Downsview-Roding-CFB (26),43.7431068,-79.4942398,969
-8842824.84159881,5425482.69754596,470,4131492,2011,D32,Shooting,2011/08/23 04:00:00+00,33,Clanton Park (33),43.7412224,-79.4364471,970
-8850066.83125991,5413728.21010546,471,3721549,2011,D11,Shooting,2011/08/27 04:00:00+00,114,Lambton Baby Point (114),43.6648865,-79.501503,971
-8822053.50404076,5430307.83047032,472,4137445,2011,D43,Other,2011/09/11 04:00:00+00,137,Woburn (137),43.7725296,-79.249855,972
-8824087.57830434,5420211.26113115,473,3156934,2011,D41,Shooting,2011/09/17 04:00:00+00,120,Clairlea-Birchmount (120),43.7070007,-79.2681274,973
-8840541.92374552,5411004.80264592,474,4136529,2011,D14,Shooting,2011/10/02 04:00:00+00,81,Trinity-Bellwoods (81),43.6471863,-79.4159393,974
-8816444.72715689,5429216.40931168,475,357703,2010,D43,Shooting,2010/03/11 05:00:00+00,136,West Hill (136),43.7654495,-79.1994705,975
-8827556.12665822,5421701.13323027,476,3887747,2011,D54,Shooting,2011/10/09 04:00:00+00,43,Victoria Village (43),43.7166748,-79.2992859,976
-8827703.05725412,5418268.2172945,477,4156058,2011,D54,Shooting,2011/10/14 04:00:00+00,61,Taylor-Massey (61),43.6943817,-79.3006058,977
-8829124.78526273,5429385.76913294,478,3680160,2010,D41,Other,2010/03/13 05:00:00+00,119,Wexford/Maryvale (119),43.7665482,-79.3133774,978
-8850999.36576624,5428905.95264359,479,4244358,2011,D31,Shooting,2011/10/15 04:00:00+00,24,Black Creek (24),43.7634354,-79.5098801,979
-8858378.07802592,5411207.25885182,480,4219112,2011,D22,Shooting,2011/10/21 04:00:00+00,13,Etobicoke West Mall (13),43.6485023,-79.5761642,980
-8850858.37963115,5423760.67013002,481,4188550,2011,D31,Shooting,2011/10/28 04:00:00+00,26,Downsview-Roding-CFB (26),43.7300453,-79.5086136,981
-8844717.08369916,5412212.03648397,482,3657524,2010,D11,Other,2010/04/04 04:00:00+00,87,High Park-Swansea (87),43.6550331,-79.4534454,982
-8830187.26301066,5411798.85330356,483,4187348,2011,D55,Shooting,2011/11/29 05:00:00+00,70,South Riverdale (70),43.6523476,-79.3229218,983
-8839598.35747766,5431845.2052134,484,4253053,2011,D32,Stabbing,2011/12/02 05:00:00+00,50,Newtonbrook East (50),43.7825012,-79.4074631,984
-8841424.35334904,5425198.22062985,485,3034132,2011,D32,Stabbing,2011/12/03 05:00:00+00,39,Bedford Park-Nortown (39),43.7393761,-79.4238663,985
-8835367.99418853,5412133.98337327,486,3733844,2010,D51,Other,2010/04/28 04:00:00+00,73,Moss Park (73),43.6545258,-79.3694611,986
-8817130.11012976,5429001.19564871,487,4266197,2011,D43,Shooting,2011/12/30 05:00:00+00,137,Woburn (137),43.7640533,-79.2056274,987
-8838753.2978272,5411830.54720715,488,4355679,2011,D14,Stabbing,2011/12/31 05:00:00+00,78,Kensington-Chinatown (78),43.6525536,-79.3998718,988
-8834168.78271007,5413348.41244456,489,4191912,2011,D51,Other,2011/12/26 05:00:00+00,72,Regent Park (72),43.6624184,-79.3586884,989
-8850326.71774312,5419576.859086,490,4136582,2011,D12,Other,2011/12/02 05:00:00+00,30,Brookhaven-Amesbury (30),43.7028809,-79.5038376,990
-8819884.39923486,5433296.36906686,491,39593058,2011,D42,Other,2011/02/19 05:00:00+00,132,Malvern (132),43.7919121,-79.2303696,991
-8842527.5962945,5416809.44014413,492,3427476,2010,D13,Shooting,2010/05/03 04:00:00+00,107,Oakwood Village (107),43.684906,-79.4337769,992
-8829006.73094275,5434156.46754595,493,3709341,2010,D42,Stabbing,2010/05/10 04:00:00+00,117,L'Amoreaux (117),43.7974892,-79.3123169,993
-8846604.22736684,5417782.52792262,494,3577964,2010,D12,Shooting,2010/05/17 04:00:00+00,112,Beechborough-Greenbrook (112),43.691227,-79.4703979,994
-8850221.39837288,5419064.64797232,495,3746928,2010,D12,Other,2010/05/31 04:00:00+00,30,Brookhaven-Amesbury (30),43.6995544,-79.5028915,995
-8825716.53867701,5423437.45701622,496,4194029,2012,D42,Shooting,2012/01/01 05:00:00+00,120,Clairlea-Birchmount (120),43.7279472,-79.2827606,996
-8840671.86698713,5409692.09868977,497,3665859,2012,D14,Stabbing,2012/01/01 05:00:00+00,82,Niagara (82),43.6386528,-79.4171066,997
-8834926.35637271,5419958.66848207,498,30000227,2012,D53,Other,2012/01/01 05:00:00+00,56,Leaside-Bennington (56),43.7053604,-79.3654938,998
-8825171.28467916,5423748.33048627,499,4205598,2012,D43,Shooting,2012/01/21 05:00:00+00,119,Wexford/Maryvale (119),43.7299652,-79.2778625,999
-8818832.96438042,5435404.38613499,500,4042332,2012,D42,Shooting,2012/01/24 05:00:00+00,132,Malvern (132),43.8055801,-79.2209244,1000
-8849304.15916459,5431108.24596743,1001,GO-20181823974,2018,D31,Shooting,2018/10/02 04:00:00+00,27,York University Heights (27),43.7777214,-79.4946518,1001
-8827562.91714716,5432014.01198822,1002,GO-20181827810,2018,D42,Shooting,2018/10/03 04:00:00+00,118,Tam O'Shanter-Sullivan (118),43.783596,-79.2993469,1002
-8833034.11427236,5412852.39537534,1003,GO-20181839683,2018,D55,Other,2018/10/04 04:00:00+00,70,South Riverdale (70),43.6591949,-79.3484955,1003
-8848685.86844882,5424502.92774292,1004,GO-20181879521,2018,D31,Shooting,2018/10/11 04:00:00+00,26,Downsview-Roding-CFB (26),43.7348633,-79.4890976,1004
-8823690.11206246,5424180.85948345,1005,GO-20181939006,2018,D41,Stabbing,2018/10/20 04:00:00+00,124,Kennedy Park (124),43.7327728,-79.2645569,1005
-8826158.17649284,5419146.30112715,1006,GO-20181923388,2018,D41,Other,2018/10/18 04:00:00+00,120,Clairlea-Birchmount (120),43.7000847,-79.2867279,1006
-8836223.2395724,5412438.01418912,1007,GO-20181887731,2018,D51,Other,2018/10/12 04:00:00+00,75,Church-Yonge Corridor (75),43.6565018,-79.3771439,1007
-8853288.22808033,5422132.39568089,1008,GO-20182096419,2018,D31,Shooting,2018/11/14 05:00:00+00,23,Pelmo Park-Humberlea (23),43.7194748,-79.5304413,1008
-8815347.42867224,5429556.28818924,1009,GO-20182124586,2018,D43,Shooting,2018/11/18 05:00:00+00,136,West Hill (136),43.7676544,-79.1896133,1009
-8835367.99418853,5412133.98337327,1010,GO-20182113063,2018,D51,Other,2018/11/16 05:00:00+00,73,Moss Park (73),43.6545258,-79.3694611,1010
-8835967.59436179,5413077.21929433,1011,GO-20182242344,2018,D51,Stabbing,2018/12/06 05:00:00+00,73,Moss Park (73),43.660656,-79.3748474,1011
-8855318.04993936,5419337.78776779,1012,GO-20182280579,2018,D23,Shooting,2018/12/12 05:00:00+00,6,Kingsview Village-The Westway (6),43.7013283,-79.5486755,1012
-8851878.38899334,5428225.06856911,1013,GO-20182315055,2018,D31,Shooting,2018/12/18 05:00:00+00,24,Black Creek (24),43.7590179,-79.5177765,1013
-8838505.30026561,5410661.49874952,1014,GO-20182320758,2018,D14,Shooting,2018/12/19 05:00:00+00,77,Waterfront Communities-The Island (77),43.6449547,-79.397644,1014
-8859454.14788368,5426985.76508836,1015,GO-20182339244,2018,D23,Shooting,2018/12/21 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),43.7509766,-79.5858307,1015
-8822359.25415418,5423362.83661817,1016,GO-201930365,2019,D41,Stabbing,2019/01/06 05:00:00+00,124,Kennedy Park (124),43.7274628,-79.2526016,1016
-8856571.61872518,5422652.98711003,1017,GO-201954928,2019,D23,Shooting,2019/01/09 05:00:00+00,4,Rexdale-Kipling (4),43.7228546,-79.5599365,1017
-8824472.32072842,5420747.02126845,1018,GO-201945560,2019,D41,Stabbing,2019/01/08 05:00:00+00,120,Clairlea-Birchmount (120),43.7104797,-79.2715836,1018
-8826215.92904466,5429853.2473624,1019,GO-201969065,2019,D41,Shooting,2019/01/12 05:00:00+00,126,Dorset Park (126),43.7695808,-79.2872467,1019
-8848572.06653339,5414608.20162802,1020,GO-2019146683,2019,D12,Stabbing,2019/01/24 05:00:00+00,111,Rockcliffe-Smythe (111),43.6706047,-79.4880753,1020
-8834811.69729719,5412301.84530436,1021,GO-2019244561,2019,D51,Shooting,2019/02/08 05:00:00+00,72,Regent Park (72),43.6556168,-79.3644638,1021
-8815935.15105584,5429378.12344186,1022,GO-2019272774,2019,D43,Shooting,2019/02/12 05:00:00+00,136,West Hill (136),43.7664986,-79.1948929,1022
-8856131.68409756,5421743.44226555,1023,GO-2019281405,2019,D23,Shooting,2019/02/13 05:00:00+00,4,Rexdale-Kipling (4),43.7169495,-79.5559845,1023
-8847558.84766014,5407391.65916582,1024,GO-2019258675,2019,D22,Shooting,2019/02/10 05:00:00+00,17,Mimico (includes Humber Bay Shores) (17),43.6236954,-79.4789734,1024
-8858846.9000614,5424518.21105096,1025,GO-2019349242,2019,D23,Shooting,2019/02/24 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),43.7349625,-79.5803757,1025
-8837791.04101684,5420847.47783127,1026,GO-2019400418,2019,D53,Other,2019/03/04 05:00:00+00,104,Mount Pleasant West (104),43.711132,-79.3912277,1026
-8848325.76102806,5425013.06804969,1027,GO-2019449448,2019,D31,Shooting,2019/03/11 04:00:00+00,26,Downsview-Roding-CFB (26),43.7381744,-79.4858627,1027
-8845225.81377209,5414321.70502999,1028,GO-2019456465,2019,D11,Other,2019/03/13 04:00:00+00,91,Weston-Pellam Park (91),43.6687431,-79.4580154,1028
-8855939.74703154,5415801.82275805,1029,GO-2019494501,2019,D23,Other,2019/03/18 04:00:00+00,7,Willowridge-Martingrove-Richview (7),43.67836,-79.5542603,1029
-8844290.74118138,5412778.44518141,1030,GO-2019499554,2019,D11,Shooting,2019/03/19 04:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),43.6587143,-79.4496155,1030
-8839715.55463757,5419841.77569263,1031,GO-2019424256,2019,D53,Shooting,2019/03/08 05:00:00+00,100,Yonge-Eglinton (100),43.7046013,-79.4085159,1031
-8836572.29296773,5411230.15083569,1032,GO-2019649220,2019,D52,Stabbing,2019/04/10 04:00:00+00,76,Bay Street Corridor (76),43.6486511,-79.3802795,1032
-8847441.63936828,5417386.10658518,1033,GO-2019677551,2019,D12,Stabbing,2019/04/15 04:00:00+00,110,Keelesdale-Eglinton West (110),43.688652,-79.4779205,1033
-8843098.32019185,5417831.26967833,1034,GO-2019716384,2019,D13,Shooting,2019/04/21 04:00:00+00,107,Oakwood Village (107),43.6915436,-79.4389038,1034
-8817767.93741615,5430593.63671797,1035,GO-2019767371,2019,D43,Shooting,2019/04/28 04:00:00+00,135,Morningside (135),43.7743835,-79.2113571,1035
-8859959.48271213,5424371.86517203,1036,GO-2019785029,2019,D23,Shooting,2019/05/01 04:00:00+00,1,West Humber-Clairville (1),43.7340126,-79.5903702,1036
-8858735.63623035,5412330.60215931,1037,GO-2019766762,2019,D22,Other,2019/04/28 04:00:00+00,11,Eringate-Centennial-West Deane (11),43.6558037,-79.5793762,1037
-8857253.60645358,5428467.31419421,1038,GO-2019798063,2019,D31,Shooting,2019/05/03 04:00:00+00,21,Humber Summit (21),43.7605896,-79.5660629,1038
-8816364.04278997,5426265.05045082,1039,GO-2019819985,2019,D43,Stabbing,2019/05/05 04:00:00+00,140,Guildwood (140),43.7462997,-79.1987457,1039
-8842298.27814346,5413600.23958573,1040,GO-2019928762,2019,D14,Other,2019/05/21 04:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),43.6640549,-79.4317169,1040
-8837366.39055531,5414281.19978188,1041,GO-20191052988,2019,D52,Stabbing,2019/06/08 04:00:00+00,76,Bay Street Corridor (76),43.6684799,-79.387413,1041
-8835790.09543373,5412011.8968908,1042,GO-20191039892,2019,D51,Other,2019/06/06 04:00:00+00,73,Moss Park (73),43.6537323,-79.3732529,1042
-8814820.86521689,5429127.03692,1043,GO-20191198026,2019,D43,Shooting,2019/06/27 04:00:00+00,136,West Hill (136),43.7648697,-79.1848831,1043
-8838092.54985765,5410901.51476754,1044,GO-20191213308,2019,D52,Shooting,2019/06/30 04:00:00+00,77,Waterfront Communities-The Island (77),43.6465149,-79.3939362,1044
-8850345.39715367,5417423.11545306,1045,GO-20191206091,2019,D12,Shooting,2019/06/29 04:00:00+00,115,Mount Dennis (115),43.6888924,-79.5040054,1045
-8850345.39715367,5417423.11545306,1046,GO-20191206091,2019,D12,Shooting,2019/06/29 04:00:00+00,115,Mount Dennis (115),43.6888924,-79.5040054,1046
-8829964.74648051,5428279.16753649,1047,GO-20191191914,2019,D33,Stabbing,2019/06/27 04:00:00+00,45,Parkwoods-Donalda (45),43.7593689,-79.3209229,1047
-8835367.99418853,5412133.98337327,1048,GO-20191226977,2019,D51,Other,2019/07/01 04:00:00+00,73,Moss Park (73),43.6545258,-79.3694611,1048
-8842378.11648226,5413051.96845345,1049,GO-20191344279,2019,D14,Other,2019/07/18 04:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),43.6604919,-79.4324341,1049
-8850429.47676507,5421557.77373294,1050,GO-20191445359,2019,D12,Shooting,2019/08/02 04:00:00+00,28,Rustic (28),43.715744,-79.5047607,1050
-8841851.55302691,5416254.52890858,1051,GO-20191492032,2019,D13,Stabbing,2019/08/07 04:00:00+00,94,Wychwood (94),43.6813011,-79.4277039,1051
-8827556.12665822,5421701.13323027,1052,GO-20191506357,2019,D54,Shooting,2019/08/09 04:00:00+00,43,Victoria Village (43),43.7166748,-79.2992859,1052
